currentTimestamp,moving,storage,onStation,problemStation,goodStation,empty,low,good,high,full
1352,428,0,16404,486,696,133,184,731,96,38
1353,429,0,16403,486,696,133,184,731,96,38
1354,429,0,16403,486,696,133,184,731,96,38
1355,429,0,16403,486,696,133,184,731,96,38
1356,429,0,16403,486,696,133,184,731,96,38
1357,429,0,16403,486,696,133,184,731,96,38
1358,428,0,16404,486,696,133,184,731,96,38
1359,428,0,16404,486,696,133,184,731,96,38
1360,428,0,16404,486,696,133,184,731,96,38
1361,428,0,16404,486,696,133,184,731,96,38
1362,428,0,16404,486,696,133,184,731,96,38
1363,430,0,16402,485,697,133,184,731,96,38
1364,433,0,16399,484,698,133,184,731,96,38
1365,433,0,16399,484,698,133,184,731,96,38
1366,433,0,16399,484,698,133,184,731,96,38
1367,433,0,16399,484,698,133,184,731,96,38
1368,433,0,16399,484,698,133,184,731,96,38
1369,432,0,16400,484,698,133,184,731,96,38
1370,432,0,16400,482,700,133,183,733,95,38
1371,432,0,16400,482,700,133,183,733,95,38
1372,433,0,16399,482,700,133,183,733,95,38
1373,434,0,16398,482,700,133,183,733,95,38
1374,434,0,16398,482,700,133,183,733,95,38
1375,434,0,16398,482,700,133,183,733,95,38
1376,434,0,16398,482,700,133,183,733,95,38
1377,434,0,16398,482,700,134,182,733,95,38
1378,434,0,16398,482,700,134,182,733,95,38
1379,434,0,16398,482,700,134,182,733,95,38
1380,436,0,16396,482,700,134,182,734,94,38
1381,435,0,16397,482,700,133,183,734,94,38
1382,435,0,16397,482,700,133,183,734,94,38
1383,435,0,16397,482,700,133,183,734,94,38
1384,435,0,16397,482,700,133,183,734,94,38
1385,434,0,16398,482,700,132,184,734,94,38
1386,433,0,16399,482,700,132,184,733,95,38
1387,433,0,16399,482,700,132,184,733,95,38
1388,434,0,16398,483,699,132,185,732,95,38
1389,434,0,16398,483,699,132,185,732,95,38
1390,434,0,16398,483,699,132,185,732,95,38
1391,434,0,16398,483,699,132,185,732,95,38
1392,434,0,16398,483,699,132,185,732,95,38
1393,434,0,16398,483,699,132,185,732,95,38
1394,435,0,16397,483,699,132,185,732,95,38
1395,435,0,16397,483,699,132,185,732,95,38
1396,436,0,16396,483,699,133,184,732,95,38
1397,436,0,16396,483,699,133,184,732,95,38
1398,436,0,16396,483,699,133,184,732,95,38
1399,436,0,16396,483,699,133,184,732,95,38
1400,436,0,16396,483,699,133,184,732,95,38
1401,435,0,16397,483,699,132,185,732,95,38
1402,435,0,16397,483,699,132,185,732,95,38
1403,435,0,16397,483,699,132,185,732,95,38
1404,435,0,16397,483,699,132,185,732,95,38
1405,435,0,16397,483,699,132,185,732,95,38
1406,436,0,16396,484,698,132,186,731,95,38
1407,436,0,16396,484,698,132,186,731,95,38
1408,438,0,16394,484,698,133,185,731,96,37
1409,438,0,16394,484,698,133,185,731,96,37
1410,438,0,16394,484,698,133,185,731,96,37
1411,439,0,16393,484,698,133,185,731,96,37
1412,439,0,16393,484,698,133,185,731,96,37
1413,439,0,16393,484,698,133,185,731,96,37
1414,439,0,16393,484,698,133,185,731,96,37
1415,439,0,16393,484,698,133,185,731,96,37
1416,440,0,16392,484,698,133,185,731,96,37
1417,441,0,16391,484,698,133,185,731,96,37
1418,441,0,16391,484,698,133,185,731,96,37
1419,440,0,16392,484,698,133,185,730,97,37
1420,439,0,16393,484,698,133,185,730,97,37
1421,438,0,16394,484,698,133,185,730,97,37
1422,439,0,16393,484,698,133,185,730,97,37
1423,438,0,16394,483,699,133,184,731,97,37
1424,438,0,16394,483,699,133,184,731,97,37
1425,438,0,16394,483,699,133,184,731,97,37
1426,438,0,16394,483,699,133,184,731,97,37
1427,439,0,16393,483,699,133,184,731,97,37
1428,439,0,16393,483,699,133,184,731,97,37
1429,442,0,16390,483,699,134,183,731,96,38
1430,442,0,16390,483,699,134,183,731,96,38
1431,441,0,16391,483,699,133,184,731,96,38
1432,443,0,16389,483,699,133,184,731,96,38
1433,442,0,16390,483,699,133,184,731,96,38
1434,444,0,16388,483,699,135,182,731,96,38
1435,444,0,16388,483,699,135,182,731,96,38
1436,444,0,16388,483,699,135,182,731,96,38
1437,444,0,16388,483,699,135,182,731,96,38
1438,443,0,16389,483,699,134,183,731,96,38
1439,443,0,16389,483,699,134,183,731,96,38
1440,442,0,16390,483,699,133,184,731,96,38
1441,442,0,16390,483,699,133,184,731,96,38
1442,443,0,16389,483,699,133,184,731,96,38
1443,445,0,16387,482,700,133,184,731,96,38
1444,444,0,16388,482,700,133,184,731,96,38
1445,444,0,16388,482,700,133,184,731,96,38
1446,444,0,16388,482,700,133,184,731,96,38
1447,444,0,16388,482,700,133,184,731,96,38
1448,444,0,16388,482,700,133,184,731,96,38
1449,444,0,16388,482,700,133,184,731,96,38
1450,444,0,16388,482,700,133,184,731,96,38
1451,442,0,16390,482,700,133,184,731,96,38
1452,442,0,16390,482,700,133,184,731,96,38
1453,443,0,16389,482,700,133,184,731,96,38
1454,443,0,16389,482,700,133,184,731,96,38
1455,444,0,16388,482,700,133,184,731,96,38
1456,445,0,16387,482,700,133,184,731,96,38
1457,445,0,16387,482,700,133,184,731,96,38
1458,445,0,16387,482,700,133,184,731,96,38
1459,445,0,16387,482,700,133,184,731,96,38
1460,445,0,16387,482,700,132,185,731,96,38
1461,444,0,16388,482,700,132,185,731,96,38
1462,444,0,16388,482,700,132,185,731,96,38
1463,444,0,16388,482,700,132,185,731,96,38
1464,445,0,16387,482,700,131,186,731,96,38
1465,444,0,16388,482,700,131,186,731,96,38
1466,444,0,16388,482,700,131,186,731,96,38
1467,443,0,16389,482,700,131,186,731,96,38
1468,441,0,16391,481,701,130,186,732,96,38
1469,442,0,16390,481,701,130,186,732,96,38
1470,442,0,16390,481,701,130,186,732,96,38
1471,441,0,16391,481,701,130,186,732,96,38
1472,442,0,16390,482,700,130,187,731,96,38
1473,443,0,16389,482,700,130,187,731,96,38
1474,443,0,16389,482,700,130,187,731,96,38
1475,443,0,16389,482,700,130,187,731,96,38
1476,442,0,16390,482,700,130,187,731,96,38
1477,442,0,16390,482,700,130,187,731,96,38
1478,442,0,16390,482,700,130,187,731,96,38
1479,444,0,16388,482,700,130,187,731,97,37
1480,444,0,16388,481,701,130,187,731,97,37
1481,444,0,16388,481,701,130,187,731,97,37
1482,444,0,16388,481,701,130,187,731,97,37
1483,445,0,16387,481,701,131,186,731,97,37
1484,444,0,16388,481,701,131,186,731,97,37
1485,444,0,16388,481,701,131,186,731,97,37
1486,442,0,16390,481,701,131,186,731,97,37
1487,441,0,16391,480,702,131,186,731,97,37
1488,442,0,16390,480,702,131,186,731,97,37
1489,442,0,16390,480,702,131,186,731,97,37
1490,442,0,16390,480,702,131,186,731,97,37
1491,443,0,16389,480,702,131,186,732,96,37
1492,444,0,16388,480,702,131,186,732,96,37
1493,443,0,16389,480,702,131,186,732,96,37
1494,444,0,16388,480,702,131,186,732,96,37
1495,443,0,16389,480,702,131,186,732,96,37
1496,443,0,16389,480,702,131,186,732,96,37
1497,443,0,16389,480,702,131,186,732,96,37
1498,441,0,16391,480,702,130,186,733,96,37
1499,441,0,16391,480,702,130,186,733,96,37
1500,441,0,16391,480,702,130,186,733,96,37
1501,440,0,16392,480,702,130,186,733,96,37
1502,439,0,16393,480,702,130,186,733,96,37
1503,438,0,16394,480,702,129,187,732,97,37
1504,437,0,16395,480,702,129,187,732,97,37
1505,437,0,16395,480,702,129,187,732,97,37
1506,437,0,16395,480,702,129,187,732,97,37
1507,436,0,16396,480,702,129,187,732,97,37
1508,435,0,16397,480,702,128,188,732,97,37
1509,435,0,16397,480,702,128,188,732,97,37
1510,436,0,16396,480,702,128,188,732,97,37
1511,435,0,16397,479,703,128,188,732,97,37
1512,435,0,16397,479,703,128,188,733,96,37
1513,436,0,16396,479,703,128,188,733,97,36
1514,436,0,16396,479,703,129,187,733,97,36
1515,436,0,16396,479,703,129,187,733,97,36
1516,439,0,16393,480,702,129,188,732,97,36
1517,438,0,16394,480,702,129,188,732,97,36
1518,438,0,16394,480,702,130,187,732,97,36
1519,437,0,16395,480,702,130,187,732,97,36
1520,437,0,16395,480,702,130,187,732,97,36
1521,437,0,16395,480,702,130,187,732,97,36
1522,438,0,16394,480,702,131,186,732,97,36
1523,438,0,16394,480,702,131,186,732,97,36
1524,438,0,16394,480,702,131,186,732,97,36
1525,437,0,16395,480,702,130,187,732,97,36
1526,437,0,16395,480,702,130,187,732,97,36
1527,439,0,16393,480,702,130,187,732,97,36
1528,440,0,16392,480,702,130,187,732,97,36
1529,440,0,16392,480,702,130,187,732,97,36
1530,441,0,16391,480,702,131,186,732,97,36
1531,441,0,16391,480,702,131,186,732,97,36
1532,442,0,16390,480,702,132,185,732,97,36
1533,443,0,16389,480,702,132,185,733,96,36
1534,442,0,16390,480,702,132,185,733,96,36
1535,442,0,16390,480,702,132,185,733,96,36
1536,441,0,16391,481,701,132,185,733,96,36
1537,440,0,16392,480,702,132,185,733,96,36
1538,442,0,16390,480,702,132,185,734,95,36
1539,439,0,16393,480,702,132,185,734,95,36
1540,439,0,16393,480,702,132,185,734,95,36
1541,439,0,16393,480,702,132,185,734,95,36
1542,439,0,16393,480,702,132,185,734,95,36
1543,439,0,16393,480,702,132,185,734,95,36
1544,437,0,16395,480,702,131,186,734,95,36
1545,438,0,16394,480,702,131,186,735,94,36
1546,438,0,16394,480,702,131,186,735,94,36
1547,437,0,16395,480,702,131,186,735,94,36
1548,437,0,16395,480,702,131,186,735,94,36
1549,437,0,16395,480,702,131,186,735,94,36
1550,437,0,16395,480,702,131,186,735,94,36
1551,436,0,16396,480,702,131,186,735,94,36
1552,435,0,16397,480,702,131,186,735,94,36
1553,435,0,16397,480,702,131,186,735,94,36
1554,434,0,16398,480,702,131,186,735,94,36
1555,433,0,16399,480,702,131,186,735,94,36
1556,433,0,16399,480,702,131,186,735,94,36
1557,433,0,16399,480,702,132,185,735,94,36
1558,433,0,16399,480,702,132,185,735,94,36
1559,433,0,16399,480,702,132,185,735,94,36
1560,433,0,16399,480,702,132,185,735,94,36
1561,434,0,16398,480,702,132,185,735,94,36
1562,434,0,16398,480,702,132,185,735,94,36
1563,433,0,16399,480,702,132,185,735,94,36
1564,433,0,16399,480,702,132,185,735,94,36
1565,430,0,16402,480,702,132,185,735,94,36
1566,429,0,16403,480,702,132,185,735,94,36
1567,428,0,16404,480,702,132,185,735,94,36
1568,427,0,16405,480,702,132,185,735,94,36
1569,427,0,16405,480,702,132,185,735,94,36
1570,427,0,16405,480,702,132,185,735,94,36
1571,427,0,16405,480,702,132,185,735,94,36
1572,426,0,16406,479,703,132,184,736,94,36
1573,425,0,16407,479,703,132,184,736,94,36
1574,426,0,16406,479,703,132,184,736,94,36
1575,426,0,16406,479,703,132,184,736,94,36
1576,426,0,16406,479,703,132,184,736,94,36
1577,426,0,16406,480,702,132,185,735,94,36
1578,426,0,16406,480,702,132,185,735,94,36
1579,426,0,16406,480,702,132,185,735,94,36
1580,426,0,16406,480,702,132,185,735,94,36
1581,425,0,16407,480,702,132,185,735,94,36
1582,424,0,16408,480,702,132,185,735,94,36
1583,424,0,16408,480,702,132,185,735,94,36
1584,424,0,16408,480,702,132,185,735,94,36
1585,423,0,16409,480,702,131,186,735,94,36
1586,423,0,16409,480,702,131,186,735,94,36
1587,424,0,16408,480,702,131,186,735,94,36
1588,423,0,16409,480,702,131,186,735,94,36
1589,423,0,16409,480,702,131,186,735,94,36
1590,422,0,16410,480,702,132,184,736,94,36
1591,421,0,16411,480,702,131,185,736,94,36
1592,421,0,16411,480,702,131,185,736,94,36
1593,421,0,16411,480,702,131,185,736,94,36
1594,420,0,16412,480,702,131,185,736,94,36
1595,420,0,16412,480,702,131,185,736,94,36
1596,420,0,16412,480,702,131,185,736,94,36
1597,420,0,16412,480,702,131,185,736,94,36
1598,417,0,16415,480,702,131,185,735,95,36
1599,418,0,16414,480,702,131,185,735,95,36
1600,417,0,16415,480,702,131,185,735,95,36
1601,418,0,16414,480,702,131,185,735,95,36
1602,420,0,16412,480,702,132,184,735,95,36
1603,418,0,16414,480,702,132,184,735,95,36
1604,418,0,16414,480,702,132,184,735,95,36
1605,417,0,16415,480,702,132,184,735,95,36
1606,417,0,16415,480,702,132,184,735,95,36
1607,416,0,16416,480,702,132,184,735,95,36
1608,416,0,16416,480,702,132,184,735,95,36
1609,416,0,16416,480,702,132,184,735,95,36
1610,415,0,16417,480,702,132,184,735,95,36
1611,415,0,16417,480,702,132,184,735,95,36
1612,416,0,16416,480,702,132,184,735,95,36
1613,416,0,16416,480,702,132,184,735,95,36
1614,417,0,16415,480,702,132,184,735,95,36
1615,417,0,16415,480,702,132,184,735,95,36
1616,416,0,16416,479,703,131,185,735,95,36
1617,413,0,16419,479,703,131,185,735,95,36
1618,414,0,16418,480,702,131,186,734,95,36
1619,414,0,16418,480,702,131,186,734,95,36
1620,413,0,16419,480,702,130,187,734,95,36
1621,413,0,16419,480,702,130,187,734,95,36
1622,412,0,16420,480,702,130,187,734,95,36
1623,411,0,16421,480,702,130,187,733,96,36
1624,410,0,16422,480,702,129,188,733,96,36
1625,410,0,16422,480,702,129,188,733,96,36
1626,408,0,16424,480,702,129,188,733,95,37
1627,408,0,16424,480,702,129,188,733,95,37
1628,409,0,16423,480,702,129,188,733,95,37
1629,408,0,16424,480,702,129,188,733,95,37
1630,407,0,16425,480,702,129,188,733,95,37
1631,406,0,16426,480,702,129,188,733,95,37
1632,406,0,16426,480,702,129,188,733,95,37
1633,405,0,16427,480,702,129,188,733,95,37
1634,405,0,16427,480,702,129,188,733,95,37
1635,407,0,16425,479,703,129,188,733,95,37
1636,407,0,16425,479,703,129,188,733,95,37
1637,408,0,16424,479,703,129,188,734,94,37
1638,407,0,16425,479,703,129,188,734,94,37
1639,407,0,16425,479,703,129,188,734,94,37
1640,407,0,16425,479,703,129,188,734,94,37
1641,407,0,16425,479,703,129,188,734,94,37
1642,407,0,16425,479,703,129,188,734,94,37
1643,407,0,16425,479,703,130,187,734,94,37
1644,407,0,16425,479,703,130,187,735,93,37
1645,408,0,16424,479,703,130,187,735,93,37
1646,408,0,16424,478,704,130,187,735,93,37
1647,407,0,16425,478,704,130,187,735,93,37
1648,407,0,16425,478,704,130,187,735,93,37
1649,408,0,16424,478,704,130,187,735,93,37
1650,409,0,16423,478,704,130,187,736,92,37
1651,410,0,16422,478,704,130,187,736,92,37
1652,410,0,16422,478,704,130,187,736,92,37
1653,411,0,16421,477,705,130,187,736,92,37
1654,409,0,16423,477,705,129,188,736,92,37
1655,409,0,16423,477,705,129,188,736,92,37
1656,409,0,16423,477,705,129,188,736,92,37
1657,408,0,16424,477,705,129,188,736,92,37
1658,408,0,16424,477,705,129,188,736,92,37
1659,408,0,16424,477,705,129,188,736,92,37
1660,407,0,16425,477,705,129,188,736,92,37
1661,406,0,16426,477,705,129,188,736,92,37
1662,406,0,16426,477,705,129,188,736,92,37
1663,404,0,16428,477,705,129,188,736,92,37
1664,404,0,16428,477,705,129,188,736,92,37
1665,405,0,16427,477,705,129,188,737,91,37
1666,405,0,16427,477,705,129,188,737,91,37
1667,406,0,16426,477,705,129,188,737,91,37
1668,405,0,16427,477,705,128,189,737,91,37
1669,406,0,16426,477,705,128,189,737,92,36
1670,407,0,16425,477,705,128,189,737,92,36
1671,406,0,16426,477,705,128,189,737,92,36
1672,408,0,16424,477,705,128,189,737,92,36
1673,407,0,16425,477,705,128,189,737,92,36
1674,408,0,16424,477,705,128,189,737,92,36
1675,408,0,16424,477,705,128,189,737,92,36
1676,407,0,16425,477,705,128,189,737,92,36
1677,407,0,16425,477,705,128,189,737,92,36
1678,407,0,16425,477,705,128,189,737,92,36
1679,406,0,16426,477,705,128,189,737,92,36
1680,406,0,16426,477,705,128,189,737,92,36
1681,405,0,16427,477,705,128,189,737,92,36
1682,405,0,16427,477,705,128,189,737,92,36
1683,405,0,16427,477,705,128,189,737,92,36
1684,406,0,16426,477,705,127,190,737,92,36
1685,405,0,16427,477,705,127,190,737,92,36
1686,405,0,16427,477,705,127,190,737,92,36
1687,404,0,16428,477,705,127,190,737,92,36
1688,404,0,16428,477,705,127,190,737,92,36
1689,405,0,16427,477,705,127,190,737,92,36
1690,405,0,16427,477,705,127,190,737,92,36
1691,406,0,16426,477,705,127,190,737,92,36
1692,404,0,16428,477,705,127,190,737,92,36
1693,404,0,16428,477,705,127,190,737,92,36
1694,404,0,16428,477,705,127,190,737,92,36
1695,403,0,16429,477,705,127,190,737,91,37
1696,402,0,16430,477,705,127,190,737,91,37
1697,402,0,16430,477,705,127,190,737,91,37
1698,402,0,16430,477,705,127,190,737,91,37
1699,401,0,16431,477,705,127,190,737,91,37
1700,402,0,16430,477,705,127,190,737,91,37
1701,403,0,16429,477,705,127,190,737,91,37
1702,403,0,16429,477,705,127,190,737,91,37
1703,402,0,16430,477,705,126,191,737,91,37
1704,402,0,16430,477,705,126,191,737,91,37
1705,403,0,16429,477,705,127,190,737,91,37
1706,403,0,16429,477,705,126,191,737,91,37
1707,402,0,16430,477,705,126,191,737,91,37
1708,402,0,16430,477,705,126,191,737,91,37
1709,403,0,16429,477,705,126,191,737,91,37
1710,404,0,16428,476,706,126,191,737,91,37
1711,405,0,16427,476,706,126,191,737,91,37
1712,406,0,16426,476,706,126,191,737,91,37
1713,406,0,16426,476,706,126,191,737,91,37
1714,407,0,16425,476,706,126,191,737,91,37
1715,408,0,16424,477,705,126,192,736,91,37
1716,408,0,16424,477,705,126,192,736,91,37
1717,409,0,16423,477,705,126,192,736,91,37
1718,409,0,16423,477,705,126,192,736,91,37
1719,409,0,16423,477,705,126,192,736,91,37
1720,408,0,16424,477,705,126,192,736,91,37
1721,408,0,16424,477,705,126,192,736,91,37
1722,409,0,16423,477,705,126,192,736,91,37
1723,409,0,16423,477,705,126,192,736,91,37
1724,409,0,16423,477,705,126,192,736,91,37
1725,409,0,16423,477,705,126,192,736,91,37
1726,411,0,16421,477,705,126,192,736,92,36
1727,411,0,16421,477,705,126,192,736,92,36
1728,411,0,16421,477,705,126,192,736,92,36
1729,408,0,16424,477,705,126,192,736,92,36
1730,408,0,16424,477,705,125,193,736,92,36
1731,408,0,16424,477,705,125,193,736,92,36
1732,407,0,16425,477,705,125,193,736,92,36
1733,407,0,16425,476,706,125,192,737,92,36
1734,407,0,16425,476,706,125,192,737,92,36
1735,406,0,16426,476,706,125,192,737,92,36
1736,406,0,16426,476,706,125,192,737,92,36
1737,406,0,16426,476,706,125,192,737,92,36
1738,404,0,16428,476,706,125,192,737,92,36
1739,404,0,16428,476,706,125,192,737,92,36
1740,405,0,16427,476,706,125,192,737,92,36
1741,404,0,16428,476,706,125,192,737,92,36
1742,404,0,16428,476,706,125,192,737,92,36
1743,404,0,16428,476,706,125,192,737,92,36
1744,406,0,16426,476,706,125,192,737,92,36
1745,405,0,16427,476,706,125,192,737,91,37
1746,403,0,16429,476,706,125,192,737,91,37
1747,402,0,16430,476,706,125,192,737,91,37
1748,402,0,16430,476,706,125,192,737,91,37
1749,402,0,16430,476,706,125,192,737,91,37
1750,402,0,16430,476,706,125,192,737,91,37
1751,402,0,16430,476,706,125,192,737,91,37
1752,401,0,16431,476,706,125,192,737,91,37
1753,401,0,16431,476,706,125,192,737,91,37
1754,401,0,16431,476,706,125,192,737,91,37
1755,400,0,16432,477,705,125,192,738,90,37
1756,398,0,16434,477,705,125,192,738,90,37
1757,397,0,16435,477,705,125,192,738,90,37
1758,396,0,16436,477,705,125,192,738,90,37
1759,395,0,16437,477,705,124,193,738,90,37
1760,394,0,16438,477,705,124,193,738,90,37
1761,394,0,16438,477,705,124,193,738,90,37
1762,394,0,16438,477,705,124,193,738,90,37
1763,394,0,16438,477,705,124,193,738,90,37
1764,394,0,16438,477,705,124,193,738,90,37
1765,394,0,16438,477,705,124,193,739,89,37
1766,393,0,16439,477,705,124,193,739,89,37
1767,392,0,16440,477,705,124,193,739,89,37
1768,390,0,16442,477,705,123,194,739,89,37
1769,390,0,16442,477,705,123,194,739,89,37
1770,389,0,16443,477,705,123,194,739,89,37
1771,387,0,16445,477,705,123,194,739,89,37
1772,386,0,16446,476,706,123,193,740,89,37
1773,386,0,16446,476,706,123,193,740,89,37
1774,386,0,16446,476,706,123,193,740,89,37
1775,387,0,16445,476,706,123,193,740,89,37
1776,385,0,16447,477,705,123,194,739,89,37
1777,387,0,16445,477,705,123,194,739,89,37
1778,388,0,16444,477,705,123,194,739,89,37
1779,389,0,16443,477,705,123,194,739,89,37
1780,389,0,16443,477,705,123,194,739,89,37
1781,391,0,16441,476,706,123,194,739,89,37
1782,391,0,16441,476,706,123,194,739,89,37
1783,391,0,16441,476,706,123,194,739,89,37
1784,390,0,16442,476,706,123,194,739,89,37
1785,389,0,16443,476,706,123,194,739,89,37
1786,388,0,16444,476,706,122,195,739,89,37
1787,388,0,16444,476,706,122,195,739,89,37
1788,386,0,16446,476,706,122,195,739,89,37
1789,386,0,16446,476,706,122,195,739,89,37
1790,387,0,16445,476,706,122,195,739,89,37
1791,386,0,16446,476,706,121,196,739,89,37
1792,385,0,16447,476,706,121,196,739,89,37
1793,386,0,16446,476,706,122,195,739,89,37
1794,385,0,16447,476,706,122,195,739,89,37
1795,384,0,16448,476,706,122,195,739,89,37
1796,384,0,16448,476,706,122,195,739,89,37
1797,384,0,16448,476,706,121,196,739,89,37
1798,384,0,16448,476,706,121,196,739,89,37
1799,384,0,16448,476,706,121,196,739,89,37
